SectionID,ProfessorID,Professors,CourseNumber,Dept,YearTerm,AvgGPA
3665,-1,,444,ECE,2020-sp,
3666,-1,,444,ECE,2020-sp,
3667,553,"Li, X",444,ECE,2020-sp,
3668,1035,"Lee, M",444,ECE,2020-sp,
3669,1036,"Fliflet, A;Jiang, J;Oelze, M;Smith, C",445,ECE,2020-sp,3.06
3670,853,"Hasegawa-Johnson, M",448,ECE,2020-sp,
3671,853,"Hasegawa-Johnson, M",448,ECE,2020-sp,
3672,-1,,451,ECE,2020-sp,
3673,-1,,451,ECE,2020-sp,
3674,-1,,451,ECE,2020-sp,
3675,-1,,451,ECE,2020-sp,
3676,-1,,451,ECE,2020-sp,
3677,1040,"Schutt-Aine, J",451,ECE,2020-sp,
3678,1000,"Alvarez, J",461,ECE,2020-sp,
3679,637,"Huang, T",462,ECE,2020-sp,
3680,514,"Gao, L",467,ECE,2020-sp,
3681,129,"Waldrop, L",468,ECE,2020-sp,
3682,-1,,470,ECE,2020-sp,
3683,-1,,470,ECE,2020-sp,
3684,-1,,470,ECE,2020-sp,
3685,-1,,470,ECE,2020-sp,
3686,-1,,470,ECE,2020-sp,
3687,-1,,470,ECE,2020-sp,
3688,-1,,470,ECE,2020-sp,
3689,1041,"Driggs-Campbell, K",470,ECE,2020-sp,
3690,-1,,478,ECE,2020-sp,
3691,-1,,478,ECE,2020-sp,
3692,1042,"Lyding, J",481,ECE,2020-sp,3.69
3693,1042,"Lyding, J",481,ECE,2020-sp,3.69
3694,1043,"Hanumolu, P",483,ECE,2020-sp,3.76
3695,-1,,486,ECE,2020-sp,
3696,-1,,486,ECE,2020-sp,
3697,-1,,486,ECE,2020-sp,
3698,-1,,486,ECE,2020-sp,
3699,-1,,486,ECE,2020-sp,
3700,-1,,486,ECE,2020-sp,
3701,1044,"Dong, R",486,ECE,2020-sp,3.88
3702,1045,"Block, D",489,ECE,2020-sp,
3703,1045,"Block, D",489,ECE,2020-sp,
3704,1045,"Block, D",489,ECE,2020-sp,
3705,-1,,489,ECE,2020-sp,
3706,910,"Baryshnikov, Y",490,ECE,2020-sp,
3707,910,"Baryshnikov, Y",490,ECE,2020-sp,
3708,856,"Fischer, P",491,ECE,2020-sp,
3709,856,"Fischer, P",491,ECE,2020-sp,
3710,1046,"Levinson, S",493,ECE,2020-sp,
3711,1046,"Levinson, S",493,ECE,2020-sp,
3712,-1,,495,ECE,2020-sp,
3713,1047,"Dragic, P",495,ECE,2020-sp,
3714,-1,,496,ECE,2020-sp,
3715,1029,"Chen, D;Hwu, W;Xiong, J",498,ECE,2020-sp,3.15
3716,914,"Hajj, I",498,ECE,2020-sp,
3717,1029,"Chen, D;Hwu, W;Xiong, J",498,ECE,2020-sp,3.15
3718,1029,"Chen, D;Hwu, W;Xiong, J",498,ECE,2020-sp,3.15
3719,1029,"Chen, D;Hwu, W;Xiong, J",498,ECE,2020-sp,3.15
3720,1029,"Chen, D;Hwu, W;Xiong, J",498,ECE,2020-sp,3.15
3721,1049,"Fang, K",498,ECE,2020-sp,
3722,1050,"Roy Choudhury, R",498,ECE,2020-sp,
3723,1050,"Roy Choudhury, R",498,ECE,2020-sp,
3724,1051,"Vlasov, Y",498,ECE,2020-sp,
3725,1051,"Vlasov, Y",498,ECE,2020-sp,
3726,-1,,499,ECE,2020-sp,
3727,1026,"Popescu, G",500,ECE,2020-sp,
3728,1026,"Popescu, G",500,ECE,2020-sp,
3729,876,"Hwu, W",508,ECE,2020-sp,
3730,831,"Kumar, R",511,ECE,2020-sp,
3731,1010,"Zhao, Z",513,ECE,2020-sp,
3732,1052,"Mehta, P",515,ECE,2020-sp,3.96
3733,1053,"Beck, C",528,ECE,2020-sp,
3734,1004,"Katselis, D",534,ECE,2020-sp,3.87
3735,1054,"Goddard, L",536,ECE,2020-sp,
3736,1055,"Veeravalli, V",543,ECE,2020-sp,
3737,1040,"Schutt-Aine, J",546,ECE,2020-sp,
3738,1056,"Gupta, S",549,ECE,2020-sp,3.59
3739,1056,"Gupta, S",549,ECE,2020-sp,3.59
3740,884,"Hoiem, D",549,ECE,2020-sp,
3741,914,"Hajj, I",552,ECE,2020-sp,
3742,1057,"Dominguez-Garcia, A",554,ECE,2020-sp,
3743,1058,"Raginsky, M",555,ECE,2020-sp,
3744,1059,"Moulin, P",561,ECE,2020-sp,
3745,1060,"Bose, S",576,ECE,2020-sp,
3746,888,"Forbes, M",579,ECE,2020-sp,
3747,1061,"Basar, M",580,ECE,2020-sp,
3748,1062,"Rosenbaum, E",585,ECE,2020-sp,
3749,1004,"Katselis, D",586,ECE,2020-sp,
3750,1040,"Schutt-Aine, J",590,ECE,2020-sp,
3751,1063,"O'Brien, W",590,ECE,2020-sp,
3752,1003,"Gross, G",590,ECE,2020-sp,
3753,1014,"Ilie, R",590,ECE,2020-sp,
3754,853,"Hasegawa-Johnson, M",590,ECE,2020-sp,
3755,1046,"Levinson, S",594,ECE,2020-sp,
3756,-1,,596,ECE,2020-sp,
3757,-1,,597,ECE,2020-sp,
3758,1001,"Banerjee, A",598,ECE,2020-sp,
3759,1001,"Banerjee, A",598,ECE,2020-sp,
3760,1064,"Hu, B",598,ECE,2020-sp,
3761,1065,"Dokmanic, I",598,ECE,2020-sp,
3762,1060,"Bose, S",598,ECE,2020-sp,
3763,-1,,599,ECE,2020-sp,
3764,1066,"Vazquez, J",102,ECON,2020-sp,3.86
3765,1066,"Vazquez, J",102,ECON,2020-sp,3.86
3766,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3767,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3768,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3769,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3770,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3771,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3772,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3773,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3774,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3775,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3776,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3777,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3778,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3779,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3780,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3781,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3782,1067,"DiIanni, I",102,ECON,2020-sp,2.85
3783,-1,,103,ECON,2020-sp,
3784,-1,,103,ECON,2020-sp,
3785,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3786,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3787,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3788,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3789,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3790,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3791,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3792,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3793,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3794,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3795,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3796,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3797,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3798,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3799,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3800,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3801,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3802,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3803,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3804,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3805,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3806,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3807,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3808,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3809,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3810,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3811,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3812,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3813,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3814,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3815,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3816,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3817,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3818,1068,"Armendariz Buaun, R",103,ECON,2020-sp,
3819,1069,"Parente, S",103,ECON,2020-sp,3.48
3820,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3821,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3822,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3823,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3824,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3825,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3826,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3827,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3828,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3829,1070,"Kennealy - Pierczynski, K",198,ECON,2020-sp,
3830,-1,,199,ECON,2020-sp,
3831,1066,"Vazquez, J",199,ECON,2020-sp,3.89
3832,1070,"Kennealy - Pierczynski, K",199,ECON,2020-sp,
3833,1070,"Kennealy - Pierczynski, K",199,ECON,2020-sp,
3834,1070,"Kennealy - Pierczynski, K",199,ECON,2020-sp,
3835,1071,"Perry, M",199,ECON,2020-sp,
3836,-1,,199,ECON,2020-sp,
3837,1072,"Bilsbury, T",199,ECON,2020-sp,
3838,1073,"Schultz, C",202,ECON,2020-sp,
3839,1073,"Schultz, C",202,ECON,2020-sp,
3840,1073,"Schultz, C",202,ECON,2020-sp,
3841,1073,"Schultz, C",202,ECON,2020-sp,
3842,1073,"Schultz, C",202,ECON,2020-sp,
3843,1073,"Schultz, C",202,ECON,2020-sp,
3844,1073,"Schultz, C",202,ECON,2020-sp,
3845,1073,"Schultz, C",202,ECON,2020-sp,
3846,1073,"Schultz, C",202,ECON,2020-sp,
3847,1073,"Schultz, C",202,ECON,2020-sp,
3848,1074,"McDermott, E",203,ECON,2020-sp,3.19
3849,1074,"McDermott, E",203,ECON,2020-sp,3.19
3850,1074,"McDermott, E",203,ECON,2020-sp,3.19
3851,1074,"McDermott, E",203,ECON,2020-sp,3.19
3852,1074,"McDermott, E",203,ECON,2020-sp,3.19
3853,1074,"McDermott, E",203,ECON,2020-sp,3.19
3854,1074,"McDermott, E",203,ECON,2020-sp,3.19
3855,1074,"McDermott, E",203,ECON,2020-sp,3.19
3856,1074,"McDermott, E",203,ECON,2020-sp,3.19
3857,1074,"McDermott, E",203,ECON,2020-sp,3.19
3858,1074,"McDermott, E",203,ECON,2020-sp,3.19
3859,1074,"McDermott, E",203,ECON,2020-sp,3.19
3860,1074,"McDermott, E",203,ECON,2020-sp,3.19
3861,1074,"McDermott, E",203,ECON,2020-sp,3.19
3862,1074,"McDermott, E",203,ECON,2020-sp,3.19
3863,1074,"McDermott, E",203,ECON,2020-sp,3.19
3864,1074,"McDermott, E",203,ECON,2020-sp,3.19
3865,1074,"McDermott, E",203,ECON,2020-sp,3.19
3866,42,"Nogueira Meirelles De Souza, M",210,ECON,2020-sp,
3867,42,"Nogueira Meirelles De Souza, M",210,ECON,2020-sp,
3868,43,"Stevens, A",210,ECON,2020-sp,
3869,43,"Stevens, A",210,ECON,2020-sp,
3870,44,"Ordonez Morales, P",210,ECON,2020-sp,
3871,1075,"Buckley, B",302,ECON,2020-sp,3.19
3872,1075,"Buckley, B",302,ECON,2020-sp,3.19
3873,1075,"Buckley, B",302,ECON,2020-sp,3.19
3874,1075,"Buckley, B",302,ECON,2020-sp,3.19
3875,1075,"Buckley, B",302,ECON,2020-sp,3.19
3876,1075,"Buckley, B",302,ECON,2020-sp,3.19
3877,1075,"Buckley, B",302,ECON,2020-sp,3.19
3878,1075,"Buckley, B",302,ECON,2020-sp,3.19
3879,1075,"Buckley, B",302,ECON,2020-sp,3.19
3880,1075,"Buckley, B",302,ECON,2020-sp,3.19
3881,1075,"Buckley, B",302,ECON,2020-sp,3.19
3882,1075,"Buckley, B",302,ECON,2020-sp,3.19
3883,1075,"Buckley, B",302,ECON,2020-sp,3.19
3884,1075,"Buckley, B",302,ECON,2020-sp,3.19
3885,1075,"Buckley, B",302,ECON,2020-sp,3.19
3886,1075,"Buckley, B",302,ECON,2020-sp,3.19
3887,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3888,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3889,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3890,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3891,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3892,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3893,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3894,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3895,1067,"DiIanni, I",302,ECON,2020-sp,3.45
3896,1076,"Zhao, R",303,ECON,2020-sp,3.6
3897,1076,"Zhao, R",303,ECON,2020-sp,3.6
3898,1076,"Zhao, R",303,ECON,2020-sp,3.6
3899,1076,"Zhao, R",303,ECON,2020-sp,3.6
3900,1076,"Zhao, R",303,ECON,2020-sp,3.6
3901,1076,"Zhao, R",303,ECON,2020-sp,3.6
3902,1076,"Zhao, R",303,ECON,2020-sp,3.6
3903,1074,"McDermott, E",303,ECON,2020-sp,3.82
3904,1074,"McDermott, E",303,ECON,2020-sp,3.82
3905,1074,"McDermott, E",303,ECON,2020-sp,3.82
3906,1074,"McDermott, E",303,ECON,2020-sp,3.82
3907,1074,"McDermott, E",303,ECON,2020-sp,3.82
3908,1074,"McDermott, E",303,ECON,2020-sp,3.82
3909,1074,"McDermott, E",303,ECON,2020-sp,3.82
3910,-1,,399,ECON,2020-sp,
3911,1067,"DiIanni, I",402,ECON,2020-sp,3.53
3912,1077,"Marx, B",411,ECON,2020-sp,2.68
3913,1077,"Marx, B",411,ECON,2020-sp,2.68
3914,1078,"Giertz, J",411,ECON,2020-sp,
3915,-1,,417,ECON,2020-sp,
3916,1075,"Buckley, B",418,ECON,2020-sp,2.83
3917,1075,"Buckley, B",418,ECON,2020-sp,2.83
3918,1079,"Leite Estanislau do Amaral, L",420,ECON,2020-sp,
3919,1079,"Leite Estanislau do Amaral, L",420,ECON,2020-sp,
3920,1080,"Arango Isaza, M",420,ECON,2020-sp,2.88
3921,1081,"Grigoryan, A",426,ECON,2020-sp,3.34
3922,1082,"Yang, B",437,ECON,2020-sp,
3923,1083,"Arga, D",437,ECON,2020-sp,
3924,-1,,440,ECON,2020-sp,
3925,1084,"Sun, Y",447,ECON,2020-sp,3.02
3926,1084,"Sun, Y",447,ECON,2020-sp,3.02
3927,1084,"Sun, Y",448,ECON,2020-sp,3.35
3928,1084,"Sun, Y",448,ECON,2020-sp,3.35
3929,-1,,450,ECON,2020-sp,
3930,1085,"Esfahani, H",453,ECON,2020-sp,
3931,1085,"Esfahani, H",453,ECON,2020-sp,
3932,-1,,455,ECON,2020-sp,
3933,-1,,455,ECON,2020-sp,
3934,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3935,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3936,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3937,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3938,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3939,1086,"Arvin-Rad, H",471,ECON,2020-sp,2.63
3940,1087,"Chung, E",474,ECON,2020-sp,3.43
3941,1087,"Chung, E",474,ECON,2020-sp,3.43
3942,1088,"Philipps, C",475,ECON,2020-sp,
3943,1088,"Philipps, C",475,ECON,2020-sp,
3944,1089,"Toossi, A",480,ECON,2020-sp,
3945,1089,"Toossi, A",480,ECON,2020-sp,
3946,1089,"Toossi, A",480,ECON,2020-sp,
3947,1089,"Toossi, A",480,ECON,2020-sp,
3948,-1,,481,ECON,2020-sp,
3949,-1,,481,ECON,2020-sp,
3950,-1,,481,ECON,2020-sp,
3951,-1,,481,ECON,2020-sp,
3952,1073,"Schultz, C",484,ECON,2020-sp,3.63
3953,1073,"Schultz, C",484,ECON,2020-sp,3.63
3954,1090,"Howard, G",490,ECON,2020-sp,3.3
3955,1090,"Howard, G",490,ECON,2020-sp,3.3
3956,-1,,490,ECON,2020-sp,
3957,-1,,490,ECON,2020-sp,
3958,1089,"Toossi, A",490,ECON,2020-sp,
3959,1089,"Toossi, A",490,ECON,2020-sp,
3960,1091,"Gahvari, F",490,ECON,2020-sp,
3961,-1,,490,ECON,2020-sp,
3962,-1,,490,ECON,2020-sp,
3963,1092,"Poloni Sant Anna, V",490,ECON,2020-sp,
3964,-1,,490,ECON,2020-sp,
3965,-1,,490,ECON,2020-sp,
3966,1093,"Farhoodi, A;Khazra, N",490,ECON,2020-sp,
3967,1093,"Farhoodi, A;Khazra, N",490,ECON,2020-sp,
3968,-1,,490,ECON,2020-sp,
3969,1095,"Ghosh, P",490,ECON,2020-sp,3.94
3970,1068,"Armendariz Buaun, R",490,ECON,2020-sp,
3971,1068,"Armendariz Buaun, R",490,ECON,2020-sp,
3972,1096,"Hong, S",490,ECON,2020-sp,
3973,1096,"Hong, S",490,ECON,2020-sp,
3974,-1,,490,ECON,2020-sp,
3975,1097,"Weinstein, R",490,ECON,2020-sp,
3976,1097,"Weinstein, R",490,ECON,2020-sp,
3977,-1,,490,ECON,2020-sp,
3978,-1,,490,ECON,2020-sp,
3979,-1,,490,ECON,2020-sp,
3980,-1,,490,ECON,2020-sp,
3981,-1,,490,ECON,2020-sp,
3982,1066,"Vazquez, J",490,ECON,2020-sp,
3983,-1,,490,ECON,2020-sp,
3984,-1,,490,ECON,2020-sp,
3985,-1,,490,ECON,2020-sp,
3986,-1,,490,ECON,2020-sp,
3987,-1,,490,ECON,2020-sp,
3988,1069,"Parente, S",501,ECON,2020-sp,3.49
3989,1069,"Parente, S",501,ECON,2020-sp,3.49
3990,1098,"Agiakloglou, C",503,ECON,2020-sp,
3991,1098,"Agiakloglou, C",503,ECON,2020-sp,
3992,1098,"Agiakloglou, C",503,ECON,2020-sp,
3993,1098,"Agiakloglou, C",503,ECON,2020-sp,
3994,1091,"Gahvari, F",510,ECON,2020-sp,
3995,1091,"Gahvari, F",510,ECON,2020-sp,
3996,1099,"Micheletto, L",511,ECON,2020-sp,
3997,1090,"Howard, G",514,ECON,2020-sp,3.42
3998,1076,"Zhao, R",517,ECON,2020-sp,3.54
3999,1100,"Osman, A",519,ECON,2020-sp,
4000,543,"DeBrock, L;Dolgopolov, V",528,ECON,2020-sp,3.69
4001,543,"DeBrock, L;Dolgopolov, V",528,ECON,2020-sp,3.69
4002,-1,,529,ECON,2020-sp,
4003,-1,,529,ECON,2020-sp,
4004,1085,"Esfahani, H",529,ECON,2020-sp,3.65
4005,-1,,533,ECON,2020-sp,
4006,1101,"Krasa, S",533,ECON,2020-sp,
4007,-1,,534,ECON,2020-sp,
4008,1076,"Zhao, R",534,ECON,2020-sp,
4009,-1,,535,ECON,2020-sp,
4010,1087,"Chung, E",535,ECON,2020-sp,3.74
4011,1102,"Garin, A",540,ECON,2020-sp,
4012,1103,"Riordan, C",542,ECON,2020-sp,
4013,494,"Lamare, J",543,ECON,2020-sp,
4014,71,"Arends-Kuenning, M;Nelson, C",553,ECON,2020-sp,
4015,-1,,562,ECON,2020-sp,
4016,1104,"Fellouris, G",578,ECON,2020-sp,
4017,1096,"Hong, S",582,ECON,2020-sp,
4018,-1,,590,ECON,2020-sp,
4019,1100,"Osman, A",590,ECON,2020-sp,
4020,1105,"Bernhardt, M",590,ECON,2020-sp,3.95
4021,1071,"Perry, M",590,ECON,2020-sp,
4022,1071,"Perry, M",590,ECON,2020-sp,
4023,1106,"Hewings, G",590,ECON,2020-sp,
4024,-1,,590,ECON,2020-sp,
4025,-1,,590,ECON,2020-sp,
4026,1099,"Micheletto, L",590,ECON,2020-sp,
4027,1100,"Osman, A",590,ECON,2020-sp,
4028,1107,"Kahn, C",590,ECON,2020-sp,
4029,1108,"Amir Ahmadi, P",590,ECON,2020-sp,
4030,1077,"Marx, B",590,ECON,2020-sp,
4031,1071,"Perry, M",598,ECON,2020-sp,
4032,1090,"Howard, G",598,ECON,2020-sp,
4033,1071,"Perry, M",598,ECON,2020-sp,
4034,1108,"Amir Ahmadi, P",598,ECON,2020-sp,
4035,-1,,599,ECON,2020-sp,
4036,1109,"Mann, J",250,EDPR,2020-sp,
4037,1109,"Mann, J",250,EDPR,2020-sp,
4038,1109,"Mann, J",250,EDPR,2020-sp,
4039,1109,"Mann, J",250,EDPR,2020-sp,
4040,1109,"Mann, J",250,EDPR,2020-sp,
4041,1110,"Andrews, L",250,EDPR,2020-sp,
4042,1110,"Andrews, L",420,EDPR,2020-sp,
4043,1110,"Andrews, L",420,EDPR,2020-sp,
4044,1110,"Andrews, L",420,EDPR,2020-sp,
4045,1109,"Mann, J",432,EDPR,2020-sp,
4046,-1,,432,EDPR,2020-sp,
4047,1109,"Mann, J",432,EDPR,2020-sp,
4048,-1,,432,EDPR,2020-sp,
4049,319,"Bergmark, J;Spicuzza, A",438,EDPR,2020-sp,
4050,1112,"Shasteen, R",438,EDPR,2020-sp,
4051,1112,"Shasteen, R",438,EDPR,2020-sp,
4052,1113,"Peterson, E",438,EDPR,2020-sp,
4053,1114,"O'Connor, J",438,EDPR,2020-sp,
4054,319,"Bergmark, J;Spicuzza, A",442,EDPR,2020-sp,
4055,169,"Ochs, G",442,EDPR,2020-sp,
4056,1109,"Mann, J",442,EDPR,2020-sp,
4057,1115,"Greene, P",442,EDPR,2020-sp,
4058,1115,"Greene, P",442,EDPR,2020-sp,
4059,1115,"Greene, P",442,EDPR,2020-sp,
4060,1115,"Greene, P",442,EDPR,2020-sp,
4061,1112,"Shasteen, R",442,EDPR,2020-sp,
4062,1112,"Shasteen, R",442,EDPR,2020-sp,
4063,1109,"Mann, J",442,EDPR,2020-sp,
4064,1109,"Mann, J",442,EDPR,2020-sp,
4065,1113,"Peterson, E",442,EDPR,2020-sp,
4066,1114,"O'Connor, J",442,EDPR,2020-sp,
4067,1109,"Mann, J",442,EDPR,2020-sp,
4068,1109,"Mann, J",442,EDPR,2020-sp,
4069,1109,"Mann, J",442,EDPR,2020-sp,
4070,1109,"Mann, J",442,EDPR,2020-sp,
4071,1109,"Mann, J",442,EDPR,2020-sp,
4072,1109,"Mann, J",442,EDPR,2020-sp,
4073,319,"Bergmark, J",550,EDPR,2020-sp,
4074,1109,"Mann, J",550,EDPR,2020-sp,
4075,1116,"Span, C",201,EDUC,2020-sp,
4076,1116,"Span, C",201,EDUC,2020-sp,
4077,1116,"Span, C",201,EDUC,2020-sp,
4078,1116,"Span, C",201,EDUC,2020-sp,
4079,1116,"Span, C",201,EDUC,2020-sp,
4080,1116,"Span, C",201,EDUC,2020-sp,
4081,743,"Gutierrez, R",202,EDUC,2020-sp,
4082,743,"Gutierrez, R",202,EDUC,2020-sp,
4083,743,"Gutierrez, R",202,EDUC,2020-sp,
4084,743,"Gutierrez, R",202,EDUC,2020-sp,
4085,743,"Gutierrez, R",202,EDUC,2020-sp,
4086,743,"Gutierrez, R",202,EDUC,2020-sp,
4087,1117,"Gueye, M;Gutierrez, R",202,EDUC,2020-sp,
4088,743,"Gutierrez, R",202,EDUC,2020-sp,
4089,743,"Gutierrez, R",202,EDUC,2020-sp,
4090,1118,"Witt, M",299,EDUC,2020-sp,
4091,1118,"Witt, M",499,EDUC,2020-sp,
4092,1118,"Witt, M",499,EDUC,2020-sp,
4093,1118,"Witt, M",499,EDUC,2020-sp,
4094,1118,"Witt, M",499,EDUC,2020-sp,
4095,1118,"Witt, M",499,EDUC,2020-sp,
4096,1118,"Witt, M",499,EDUC,2020-sp,
4097,-1,,199,EIL,2020-sp,
4098,-1,,214,EIL,2020-sp,
4099,-1,,215,EIL,2020-sp,
4100,1119,"Franks, S",411,EIL,2020-sp,
4101,1119,"Franks, S",411,EIL,2020-sp,
4102,1120,"Green, J",422,EIL,2020-sp,
4103,1120,"Green, J",422,EIL,2020-sp,
4104,1121,"Sadler, R",445,EIL,2020-sp,
4105,1121,"Sadler, R",445,EIL,2020-sp,
4106,717,"Kang, H",460,EIL,2020-sp,
4107,717,"Kang, H",460,EIL,2020-sp,
4108,1119,"Franks, S",488,EIL,2020-sp,3.65
4109,1119,"Franks, S",488,EIL,2020-sp,3.65
4110,1119,"Franks, S",488,EIL,2020-sp,3.65
4111,-1,,591,EIL,2020-sp,
4112,-1,,599,EIL,2020-sp,
4113,1122,"Amos, J;Brunet, M",110,ENG,2020-sp,
4114,1122,"Amos, J;Brunet, M",110,ENG,2020-sp,
4115,1124,"Forman, G",177,ENG,2020-sp,3.38
4116,483,"Bradley, J",177,ENG,2020-sp,
4117,1125,"Wolters, A",177,ENG,2020-sp,
4118,1124,"Forman, G",177,ENG,2020-sp,3.38
4119,-1,,177,ENG,2020-sp,
4120,1124,"Forman, G;Wolters, A",177,ENG,2020-sp,3.38
4121,30,"Blumthal, M",198,ENG,2020-sp,
4122,1122,"Amos, J;Brunet, M",198,ENG,2020-sp,
4123,1126,"Diaz Gonzalez, D;Favila, I",199,ENG,2020-sp,
4124,1128,"Davidson, E",199,ENG,2020-sp,
4125,1127,"Favila, I;Tempel, D",199,ENG,2020-sp,
4126,1130,"Niehans, K",199,ENG,2020-sp,
4127,1129,"Tempel, D",199,ENG,2020-sp,
4128,30,"Blumthal, M;Mamaril, N",199,ENG,2020-sp,
4129,1127,"Favila, I;Tempel, D",199,ENG,2020-sp,
4130,1122,"Amos, J",298,ENG,2020-sp,
4131,30,"Blumthal, M",299,ENG,2020-sp,
4132,1130,"Niehans, K",300,ENG,2020-sp,
4133,1123,"Brunet, M;Fruehling, A",310,ENG,2020-sp,
4134,1123,"Brunet, M;Fruehling, A",310,ENG,2020-sp,
4135,1123,"Brunet, M;Fruehling, A",310,ENG,2020-sp,
4136,1124,"Forman, G",398,ENG,2020-sp,
4137,1124,"Forman, G",398,ENG,2020-sp,
4138,1124,"Forman, G",398,ENG,2020-sp,
4139,1124,"Forman, G",398,ENG,2020-sp,
4140,1133,"Abelson, J;Uddin, R",471,ENG,2020-sp,3.76
4141,1133,"Abelson, J;Uddin, R",471,ENG,2020-sp,3.76
4142,127,"Lembeck, M",491,ENG,2020-sp,
4143,32,"Wang, X",491,ENG,2020-sp,
4144,1122,"Amos, J;Brunet, M",498,ENG,2020-sp,
4145,1135,"Hoag, B;Spencer, G",498,ENG,2020-sp,
4146,1137,"Dankowicz, H;McCullough, A",510,ENG,2020-sp,
4147,1133,"Abelson, J",571,ENG,2020-sp,
4148,1133,"Abelson, J",571,ENG,2020-sp,
4149,1133,"Abelson, J;Uddin, R",571,ENG,2020-sp,
4150,1013,"He, W",572,ENG,2020-sp,
4151,1134,"Uddin, R",572,ENG,2020-sp,
4152,1134,"Uddin, R",572,ENG,2020-sp,
4153,865,"Patel, S",573,ENG,2020-sp,
4154,1013,"He, W",573,ENG,2020-sp,
4155,1134,"Uddin, R",573,ENG,2020-sp,
4156,1134,"Uddin, R",573,ENG,2020-sp,
4157,1139,"Jacobi, A",573,ENG,2020-sp,
4158,1134,"Uddin, R",573,ENG,2020-sp,
4159,-1,,591,ENG,2020-sp,
